video_id,author,body,likeCount,publishedAt
P-CS6RVU7ic,@bellaramadhani4562,"Kak, kalo ritual pagiku itu beberes rumah sebelum kerja biar nanti pulang kerja tinggal mandi & santai itu udah bagus belum ?",0,2021-05-04T05:13:02Z
P-CS6RVU7ic,@ariepjianto6179,"sibuk lu itu hanya berkutik di kesibukan duniawi,",0,2021-05-02T01:05:36Z
P-CS6RVU7ic,@k.cmaker2467,Lahhh nulis apa yang di lakukan tiap hari udah terpikirkan di otak sebelum nonton ini wkwkwk... Tapi gapapa emang niatnya nonton video ini biar lebih tau,0,2021-04-28T17:12:34Z
P-CS6RVU7ic,@_JIOPRASETYO,"Saya masih 10 tahun, saya bingung mengatur waktu",0,2021-04-26T02:38:23Z
P-CS6RVU7ic,@dewisitinuraisyah7504,"Kebanyakan orng pandai mengatur jadwal dan 99% orang males ngelakuin secara runtut
Betul ga😭",0,2021-04-26T02:25:20Z
P-CS6RVU7ic,@lalitajelita4142,Kok agak bingung ya caranya bagi waktu secara tepat!!?,0,2021-04-22T03:53:12Z
P-CS6RVU7ic,@nengsitinurjanah7929,Keren kontennya bermanfaat,0,2021-04-21T17:40:18Z
P-CS6RVU7ic,@antonigunawan270,1% the best conten,0,2021-04-21T16:16:09Z
P-CS6RVU7ic,@habibaffandi1962,"Nama  : Habib apandi
Nim     : 201410059
Kelas  : SI2C",0,2021-04-20T09:16:54Z
P-CS6RVU7ic,@riskiputro,"hahaha pertanyaan gw bgt, sama kerjaan yg skrg aja ga bisa handle, apalagi naik jabatan",0,2021-04-20T07:05:06Z
P-CS6RVU7ic,@yogasonjaya1243,Saya mau merubah dan disiplin diri menciptakan waktu luang lebih dari 12 jam.,0,2021-04-19T12:25:48Z
P-CS6RVU7ic,@ahmadsyarief2863,dari aku untuk 1% terima kasih banyak.,0,2021-04-18T18:55:22Z
P-CS6RVU7ic,@hendridjavinsi3793,Waw mantap nich om,0,2021-04-14T16:30:16Z
P-CS6RVU7ic,@hai3871,"Mampu hidup mandiri dan terpisah dari orang tua ,aku punya prinsip ku sendiri,mampu mengurangi beban orang tua dan justru mampu mengulurkan bantuan pada orang tua,hidup ku adalah milik ku aku yg memutuskan arah hidupmu",1,2021-04-13T04:53:09Z
P-CS6RVU7ic,@viktormarkla97soko79,"Gue suka konten kyx gini..
Memotivasi org banyak .thanks...",0,2021-04-12T10:14:36Z
P-CS6RVU7ic,@muhammadrizkyisnanto,"tapi sering kali yang ku alami, 
ngerjain pas mepet itu bisa fokus banget dan hasilnya pun maksimal, sering banget gua ngalamin. owkwo",0,2021-04-11T23:43:41Z
P-CS6RVU7ic,@ulungwicaksono5914,Terima kasih pencerahannya..,0,2021-04-11T13:36:57Z
P-CS6RVU7ic,@anaknyabapakmu8938,"""Gue lagi nggak mood basa-basi."" Wkwkw",2,2021-04-10T02:10:27Z
P-CS6RVU7ic,@vaneuf817,relate benerr,1,2021-04-09T10:59:43Z
P-CS6RVU7ic,@akumbahabil951,Masi Berjuang Semoga Berhasil #tipsnyamantap,1,2021-04-08T18:01:13Z
P-CS6RVU7ic,@charismatic7349,Aku udh satu thn nyia nyiain wktu😭gmna solusinya,1,2021-04-07T04:28:55Z
P-CS6RVU7ic,@rudirazak,"Bang mau tanya, apakah pembagian waktu '4 kuadran' itu masih efektif ?",1,2021-04-06T19:26:29Z
P-CS6RVU7ic,@lianamanalu2910,"Waktu yang efektif ,dan diri Yang mau disiplin tidak akan pernah masuk untuk manusia malas😊Yang paling penting adalah dirimu mengubah semuanya adalah dirimu...sebab manusia,buku dan cerita atau nasehat hanya pendukung bukan selamanya menjadi peyelamat😳",14,2021-03-30T09:57:02Z
P-CS6RVU7ic,@DiaNa-wf4hw,"Ini nih biasa sering kebiasaan nunda tugas, ehhh tau-tau udah kaya tumpukan gunung aja.. emang penting banget bisa bagi waktu yang efektif",0,2021-03-30T04:02:11Z
P-CS6RVU7ic,@ajengwulandari728,Makasih banyak kak konten nya bagus banget kelewataan . Bikin aku jadi semangat lagi 😍😍😍😍😍😍😍😍🥳🥳😍😍😍😍😍😍😍😁😁😁😁🥳🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🥳🥳🤩🤩🤩🤩🤩😁😁🤩🤩😁,1,2021-03-27T06:10:48Z
P-CS6RVU7ic,@abstrakkstory183,Suwon,0,2021-03-24T10:42:27Z
P-CS6RVU7ic,@naejaeminie6499,"baru nemu channel ini, kok suaranya mirip skin oppa yah apa prasaan gw aja :D",1,2021-03-24T01:19:45Z
P-CS6RVU7ic,@mechannel09,"Liked it  manfaat banget ini bagi gue,  thanks 1 persen",1,2021-03-23T23:30:40Z
P-CS6RVU7ic,@rumah21kata,Maksudnya kan mengatur diri dalam menggunakan waktu. Karena waktu itu gak bisa diatur; akan berjalan konstan segitu2nya.,0,2021-03-23T03:51:20Z
P-CS6RVU7ic,@ayuwulandari5504,"namanya 1%, manfaatnya 100%. thanks so much",0,2021-03-22T09:54:02Z
P-CS6RVU7ic,@ganefa7685,Keren deh👍🙏,0,2021-03-21T03:00:34Z
P-CS6RVU7ic,@bintoroyohandiwidodo5038,suka banget gua,0,2021-03-19T13:37:49Z
P-CS6RVU7ic,@sihabclash7889,"Yg nonton video ini untuk yang ke sekian kaliannya karena gagal terus merealisasikan 🙂

Semangat 🧘👍",3,2021-03-17T13:15:38Z
P-CS6RVU7ic,@VivoY-ti7jq,Belajar,0,2021-03-11T04:50:10Z
P-CS6RVU7ic,@kaharjismanto4424,"Poin.. fokus utama=jadwal (pengingat)
Poin+... pengingat=bantuan=hp=alarm=ingat😅

#salam1persen🙏
#sevedisini🙏",2,2021-03-08T19:10:05Z
P-CS6RVU7ic,@meyrita5185,"its okey not to be perfect

1%",0,2021-03-08T13:45:47Z
P-CS6RVU7ic,@sonyumbu2753,Menginspirasi banget. Thank you 🙏,1,2021-03-06T09:23:32Z
P-CS6RVU7ic,@ChristeddyParapat1,Inspirating,0,2021-03-04T17:50:31Z
P-CS6RVU7ic,@Denjiremanuel,klo misalkan kita sudah buat to do list dengan waktu2 yang sudah kita tetapkan  mislkan kt mau buat video untuk YouTube dari jm 1 siang - 3 sore tapi kenyataannya video kt blum selesai di jm trsbt sdgkan msi ad kgiatan lain yang akan kita lakukan mislkn jogging jm 4 sore dan kt msi sdg membuat video. Solusinya seperti apa?,1,2021-03-04T15:38:19Z
P-CS6RVU7ic,@EezZee0,Thanks kak,0,2021-03-01T19:19:01Z
P-CS6RVU7ic,@tysm2532,Terimakasih 💞,0,2021-02-28T17:54:52Z
P-CS6RVU7ic,@alexlagunafamily,Kalau misal waktunya udah aq atur tapi malah aq nya yg gak bisa di atur itu gimana dok?,0,2021-02-28T14:28:22Z
P-CS6RVU7ic,@kaelplv6585,dota,0,2021-02-28T10:41:05Z
P-CS6RVU7ic,@kaizenchannel9812,Gimana caranya kak pengen berkembang,0,2021-02-28T07:41:47Z
P-CS6RVU7ic,@dewmex4031,Masya Allah suka banget ❤️ Thank You yaa ❤️,2,2021-02-27T06:11:28Z
P-CS6RVU7ic,@projo27,"Om, boleh request atau memberi saran nggak?
buku-buku yang dibaca dimasukkan juga di deskripsi donk, menurut saya cukup berguna",1,2021-02-26T07:42:37Z
P-CS6RVU7ic,@yuniprastika7022,"clockify ya..
Track kegiatan seminggu
List perjam kegiatan seminggu (efisien)
Rutial pagi
Waktu senggang

Tips :
List even menyenangkan
Jgn ga lakuin apa2
Jadwalin sesuatu di mgg malem",0,2021-02-26T07:05:11Z
P-CS6RVU7ic,@sisimawarbiru7687,"Intinya jgn sampai stres, kerja dijadwalkn dn dilakukan dg cr menyenangkan...",1,2021-02-25T17:12:39Z
P-CS6RVU7ic,@dianagracem3378,"Titip komen ,siapa tau nanti sukses karna nonton ini hehehe thx :)",1,2021-02-25T04:38:21Z
P-CS6RVU7ic,@ariezkuya,Kalo lo seneng ngedota sama temen ya udah ngedota... 13:16,0,2021-02-25T03:42:22Z
P-CS6RVU7ic,@fiscalgt,"Terlalu banyak kata"" yang gk perlu, tolonglah langsung ke intinya aja",0,2021-02-24T04:57:27Z
P-CS6RVU7ic,@fibridigizz,KAYA KENAL SUARA NYAAA,1,2021-02-23T16:47:59Z
P-CS6RVU7ic,@nara4555,Anjir kok to do list gua kosong y 🤣,0,2021-02-23T04:09:38Z
P-CS6RVU7ic,@venusalpha9099,Thx i will try,0,2021-02-20T08:26:17Z
P-CS6RVU7ic,@Batambergerak,"siapa yang kesini, karena nggak punya duit? thanks satu persen",0,2021-02-18T13:42:50Z
P-CS6RVU7ic,@sarah_jeny,Video ini membantu bgt...krna otak saya sedang ambyar...setelah wisuda gkda kegiatan selain kerja. Dan gk punya plan lagi...thank you,1,2021-02-18T05:03:19Z
P-CS6RVU7ic,@muhammadaliefsalim7705,"Ada contoh jadwalnya engga min?btw videonya bermanfaat, thx min🔥",5,2021-02-16T12:41:53Z
P-CS6RVU7ic,@fitrinurkholifah4086,"Thanks for this video, Kak🙏",3,2021-02-16T04:27:53Z
P-CS6RVU7ic,@MatPetirOfficial,Tolong dibuatken video pengaturan waktu yg udah berkeluarga dong min 😊,0,2021-02-16T01:31:13Z
P-CS6RVU7ic,@kael707,Kalo mau konsultasi /mentoring. ..ke no. Mana ?,0,2021-02-15T07:04:48Z
P-CS6RVU7ic,@TittupChannel,"contohnya relate banget lagih sama fun time gue, ngedota wkwkw",1,2021-02-14T11:04:41Z
P-CS6RVU7ic,@nayeqiz8724,"THANK YOUU I NEED THIS RN🙆‍♀🙆‍♀🙆‍♀🙆‍♀

tapi bang, gua suka bingung waktu untuk bermain di selang belajar kira2 berapa menit. takaran yang pas itu gmn sih bang, biar puas main jd pas belajar fokus nya ga bercabang ke main nya itu. kadang tuh kalo main nya kelamaan, jadi kayak kecewa sm diri semdiri dan ga mood. semoga di buat video nya",1,2021-02-12T06:11:04Z
P-CS6RVU7ic,@mshifazulfikar2508,waktu adalah uang,1,2021-02-10T17:23:06Z
P-CS6RVU7ic,@muthiahalina9863,"okay , gua coba jadwalin senin-jumat. sabtu-minggu nya fleksibel. thankyou<3",3,2021-02-10T14:07:11Z
P-CS6RVU7ic,@naikoquran3234,sangat membantu,1,2021-02-10T09:52:54Z
P-CS6RVU7ic,@deankagani7561,tolong mas kata2x jgn banyak pake bhs asing... pake bhs indonesia aja... soalx gak semua org menguasai bhs asing bro... makasih bnyk yaa,0,2021-02-09T16:47:18Z
P-CS6RVU7ic,@TheDahliana,"Trus gue kerja dengan pasien, bersama pasien terus gt? 🥲",0,2021-02-08T13:57:23Z
P-CS6RVU7ic,@otakkanan.official,"tingkat attentionnya kayak ikan, wkwkwkwk ketawa parah gua",0,2021-02-08T01:52:54Z
P-CS6RVU7ic,@brianmaza9827,Thanks min,0,2021-02-07T15:45:41Z
P-CS6RVU7ic,@meifita,"Sudah emak-emak baru nonton video ini. Berasa telat bangetttt... Karena harus pandai-pandai bagi waktu antara kerjaan, keluarga, diri sendiri, dan sosial. Dan semua kulakukan sendiri. 90% bener sih yg ada di video ini ga sengaja sudah kuterapkan. Tapi ya ga gitu2 amat dicatat2nya.. Cuma dibantu sebuah orgy bwt nyatetin must to do list hari ini, sisanya ya berjalan liat sikon lah.",0,2021-02-04T12:15:13Z
P-CS6RVU7ic,@kuroro6309,"Bagi saya ini small thing, yg hugenya itu rasa malas dan kurangnya motivasi",0,2021-02-03T14:30:07Z
P-CS6RVU7ic,@Cak_Endy,Kalau kerjanya terbagi 3 sift bagaimana kak?,0,2021-02-03T14:01:25Z
P-CS6RVU7ic,@farradyalif3258,makasih kak atas motivasinya:),0,2021-02-03T13:13:27Z
P-CS6RVU7ic,@MatPetirOfficial,"Saya tonton setiap jalan kantor, sebagai mood booster,  dan i'm 40",1,2021-02-01T01:36:34Z
P-CS6RVU7ic,@rifkyandrean0805,1 % solusi & Eksekusi  sekarang saya tau arti kalimat La Tahzan(Jangan Bersedih) 🙏 Thanks may Friend,1,2021-01-27T16:40:38Z
P-CS6RVU7ic,@NERO001-m,"Banyak waktu, sdikit kegiatan = Nganggur",0,2021-01-26T09:47:11Z
P-CS6RVU7ic,@nmra.saputra,Mulai berubah gua gara gara video ini,0,2021-01-22T08:18:35Z
P-CS6RVU7ic,@nurfadhilahfebrismi550,Doain supaya konsisten :),1,2021-01-20T05:44:55Z
P-CS6RVU7ic,@florianamaria8859,Vidio ini sesuai kebutuhan sy. tks.. tks..,0,2021-01-17T11:59:59Z
P-CS6RVU7ic,@aufanabilaa,"M00dd bangeet, makasih satu persen. 🥺🥺",3,2021-01-15T14:36:07Z
P-CS6RVU7ic,@Lailatlsdyh,Makasih 1% hidupku jadi lebih baik,0,2021-01-14T16:04:27Z
P-CS6RVU7ic,@yurigagarin7313,"Merencanakan nya mudah.
Pelaksanaan dan kedisplinan nya lah yang susah kadang diri harus dipaksa meskipun mager nya tingkat dewa..",8,2021-01-14T04:42:04Z
P-CS6RVU7ic,@_mrhun,"To anyone who is reading this. You are amazing! You will be successful someday, keep fighting and smiling. Stay safe and God bless you as always. 
If you guys want to learn English for free, you can visit me on Tiktok @hunainsadabillah",0,2021-01-13T18:15:37Z
P-CS6RVU7ic,@rachmihawa,"Relate bgt, thanks buat inspirasinyaa🙌",2,2021-01-12T13:55:56Z
P-CS6RVU7ic,@muhammadridha9873,Terima kasih 1%,0,2021-01-10T10:16:24Z
P-CS6RVU7ic,@christianaadiwijana6328,Interesting 👍🌹,1,2021-01-10T04:14:28Z
P-CS6RVU7ic,@umarfaruk7487,"Bang mau tanya nih 

Gimana cara ngatur waktu klo jam kerja 12 dari jam 7 malem sampek jam 7 pagi pliss saran dongg...",0,2021-01-08T00:10:53Z
P-CS6RVU7ic,@finchhalleyburton1055,Cant agree more,1,2021-01-07T08:07:52Z
P-CS6RVU7ic,@kurniafitrisulistyaningsih5100,Videonya bermanfaat bangett,0,2021-01-07T02:16:52Z
P-CS6RVU7ic,@kaylahany6247,Saiya masih tergolong muda mungkin baru umur 13 thn tpi entah mengp ketik melihat dunia luar yg benar² ekstrim aku bilang disamping harus bisa menjaga iman pasti ajh kebanykn orang bermasalah pada ekonomi.yha maklum saja kadang saya merasa sedih melihat Ekonomi keluarga saya rendah ditambh orang² diluarsana yg juga banyak mengalami hal yg sama.maka dari itu saya berharap sekali berusaha sekali agak kelak bisa jadi sukses dan mengubah perekonomian keluarga,2,2021-01-06T17:27:33Z
P-CS6RVU7ic,@dwiharianda3869,Thanks,0,2021-01-06T15:03:19Z
P-CS6RVU7ic,@muhamadsidik3740,Langkah ke 4 - nnton video 1%,0,2021-01-06T06:59:59Z
P-CS6RVU7ic,@ligahobi7300,"Jual Pulsa Jauh Lebih Murdah dari TOKO PONSEL!!
Pulsa 100rb hanya 80rb 
Link : https://bandarpulsa.com/",0,2021-01-05T22:14:46Z
P-CS6RVU7ic,@SopiRahmatulloh1984,Jangan lupa mampir di channel saya. Insya Alloh bermanfaat.,0,2021-01-03T08:31:35Z
P-CS6RVU7ic,@arisuprayogi3061,Thx guys,0,2021-01-02T10:58:31Z
P-CS6RVU7ic,@rintabarata8520,Jujur saya baru liat video ini hari ini tapi langsung cocok,1,2021-01-02T10:20:58Z
P-CS6RVU7ic,@blessnet373,5:24 durasi nya ngga ada yang lamaan gitu min :v,2,2020-12-29T09:35:48Z
P-CS6RVU7ic,@golbezidn9384,"lo punya 180jam buat belajar ngomong ""R""",1,2020-12-29T08:50:49Z
P-CS6RVU7ic,@lupachennelgua7217,Gw gk bisa ngatur waktu gw sampe gk sadar main 8 jam padahal gw ngira 1 jam anjir,0,2020-12-28T05:04:30Z
P-CS6RVU7ic,@muhamadadiansyah0155,"Alhamdulillah semenjak liat video ini saya bisa belajar mengatur waktu
saya untuk apa saja
dan doakan saya ya supaya bisa jadi pribadi lebih baik
karena seblmnya saya sering melalaikan ibadah dan sholat 5 waktu Alhamdulillah ketika saya liat video ini saya tersadar betapa pentingnya membagi waktu untuk hal hal baik
yang sering saya lupakan",18,2020-12-25T22:33:35Z
P-CS6RVU7ic,@chandramanalu9192,Ngedota juga jgn lupa ya pak.. xixixi,0,2020-12-25T12:00:31Z
P-CS6RVU7ic,@erwatier665,12:49 wow satu persen akurat banget gua jadi takut😳😳,0,2020-12-24T13:18:01Z
P-CS6RVU7ic,@gkjwpurwoharjo1251,😀,0,2020-12-22T00:29:07Z
P-CS6RVU7ic,@SAHIDATULHASANAH,"Wah wah kerenn bangett,mks atas informasinya kak😬😅",1,2020-12-19T21:31:41Z
P-CS6RVU7ic,@fazilarrahman7642,170 org males,0,2020-12-18T10:44:43Z
P-CS6RVU7ic,@hyoshoka_-8665,"Sayangnya gaya bicara,dan pemilihan kata susah di pahami untuk org awam...,
Mungkin karna pembahasannya untuk org biasa berat bgt.😶
Tpi kontennya sangat bagus,sangat keren.👌👏
Hanya saja point penting di atas tadi
Kurang maximal
🙏😊
#hanya_saran.
    Terimakasih
Saya tunggu update2 unik lainnya👍",1,2020-12-17T12:54:31Z
P-CS6RVU7ic,@murniastuti4674,"Yesss,,, hari yang baik dimulai dengan pagi yang baik 😊😊😊. Succes selalu buat 1% 👍👍👍",2,2020-12-17T03:09:31Z
P-CS6RVU7ic,@punyafashion4644,Mantap Dan Berkualitas Serta Menginspirasi.,1,2020-12-17T00:44:02Z
P-CS6RVU7ic,@annisam6664,"Keren bgt ka, thx for the tips. Salah 1 permasalahan itu ngantuk, kadang udah ngopi tapi kalo ngantuk ya ngantuk. syulit dilawan 😂 Really hope all of these tricks can be apllied one by one 😇",17,2020-12-15T15:59:52Z
P-CS6RVU7ic,@vinsensiakatrin7743,Tq Min...sangat nemberkati,0,2020-12-11T00:47:03Z
P-CS6RVU7ic,@uzumakijeri404,"Bang itu buat orang yang punya kerjaan  jam nya padat 

Sedangkan   aku ini   masih sekolah sekolahnyh libur  Dan di ruma gk ngapa ngapain",0,2020-12-10T14:18:07Z
P-CS6RVU7ic,@carolinasantosa6085,"Halo kak! thank you for sharing the insight ya, aku mau nanya kalo misalkan kita habisin waktu di bidang utama, kita jkan kadang muak,capek atau yang sering disebut burn out. gimana caranya kalo kita punya differ interes, e.g dia betul data analyst tapi dia punya innterest buat belajar seni, adobe illustrator. gimana pendapat kaka supaya dia emang functioning dari jurusan dia dan interest dia? makasih ya",4,2020-12-09T04:48:46Z
P-CS6RVU7ic,@sahabatgamerz4630,"Pas banget sih gw daring banyak tugas dirumah aja lihat tugasnya di hp, trus kalo lagi gabut banget gw juman isi absen trus kabur maen game, tpi yha kuskuensinya adalah sya dimarah guru karena banyak tugas yang nggak 😂😂😂makasih bang udh kasih gw pencerahan best lah",0,2020-12-05T14:30:01Z
P-CS6RVU7ic,@Aditnaufal244,Mkasih bro,1,2020-11-30T00:33:13Z
P-CS6RVU7ic,@b6966pc,Cool.. will try to do that,0,2020-11-29T07:36:19Z
P-CS6RVU7ic,@ledismasukses2709,Min buat cara mengatasi mager,4,2020-11-26T17:39:34Z
P-CS6RVU7ic,@nazladinaaditya2962,"Thank u banget buat satu persen, whuaa kalian bermanfaat banget buat hidup guee. Glad to know u, guys!",2,2020-11-26T06:23:58Z
P-CS6RVU7ic,@28.ar_nida,Eng sub plz..,0,2020-11-25T02:05:11Z
P-CS6RVU7ic,@hadialamsutera,Bagaimana untuk nerapin ini ke sales yang jadwalnya bergantung dengan eksternal semisalnya ketemu orang ngaret dan balasin wa yang tidak tau kapan masuknya,0,2020-11-24T15:16:40Z
P-CS6RVU7ic,@zenastorecilacapofficial1262,"Lawan dari semua itu Mager,Males,lupa",0,2020-11-23T23:41:28Z
P-CS6RVU7ic,@Dewipunyakerjaan,Iya nih gw lagi ga ngerasa productive,1,2020-11-22T16:18:25Z
P-CS6RVU7ic,@bunganurmala8084,"Semenjak covid-19 ini. Jiwa malas"" ku semakin jadii. Jadi susah bngt aaahh tolong gw! Gw pengen sukses! Tapi gw selalu bginii!. Ah sial!",0,2020-11-20T12:46:01Z
P-CS6RVU7ic,@abiyyuibnurakha2705,"Dengerin loe ngomong jadi pgen bilang anjim wkwkwk,  otak gue ternyata emang blangsak",1,2020-11-19T06:57:59Z
P-CS6RVU7ic,@nurhayatiisti2555,Sering magernya. Rasanya pengen rebahan terus,0,2020-11-17T06:58:09Z
P-CS6RVU7ic,@nurhayatiisti2555,Kdang sering gak sempet nyatet al hasil lupa,2,2020-11-17T06:57:54Z
P-CS6RVU7ic,@alfiqriansyah6330,Anak rebahan dislike pstiii,0,2020-11-16T14:50:43Z
P-CS6RVU7ic,@markutetkutet4669,"Min suara nya memang cadel kah , kurang jelas min suara nya",0,2020-11-16T13:50:42Z
P-CS6RVU7ic,@juanolaf3424,bang mau nanya pengertian efisien apa menurut lo?,0,2020-11-15T19:27:02Z
P-CS6RVU7ic,@firdakhaiq,Dan video ini muncul di beranda gw pas minggu malam.thanks 1%,0,2020-11-15T13:22:01Z
P-CS6RVU7ic,@supernovra1939,Wah kenapa baru ketemu video ini sekarang ya?👍🎉,0,2020-11-14T04:21:13Z
P-CS6RVU7ic,@tareaa_official,"Vidio ini berguna banget sih... Parah, keren parah!!! Aku ngerasa lebih baik, dan ga suka kepikiran 'kok aku ga ngapa-ngapain ya' 'kok aku gini aja ya' skrng aku ngerasa 'Yes udah bisa ngatur waktu!' 'tugas selesai! Tinggal main bentar ah, seneng nya'

Wkwk, bahagia jadi sederhana ketika kita memang butuh waktu untuk santai, jadi rileks awokawok

Makasih kak!!! Love youuu",31,2020-11-13T14:45:34Z
P-CS6RVU7ic,@mochzhafrancatasahrida4233,"mau nanya nih bang, semisal weekend udh janjian sama temen mau main tibatiba pacar ngechat kalo aku dibutuhin pd saat itu juga. gimana solusinya bang?",1,2020-11-12T06:56:17Z
P-CS6RVU7ic,@karyaku9232,Suka😁 konten positive dan memotivasi,0,2020-11-12T06:47:46Z
P-CS6RVU7ic,@srkjimochi3369,"Kakkk mau nanya dung, dapat mentahan video gini kalau di cari ngetiknya apa ya? Aku ada tugas disuruh bkin video kayak gini kak, mksih ya kak kalau dh jawab🥺",3,2020-11-12T01:59:32Z
P-CS6RVU7ic,@arifin4985,"Bang gua belajr dari sd sampe s1 baru nyadar otak gua gak berguna,",0,2020-11-08T14:32:39Z
P-CS6RVU7ic,@GlavinsSagala,"Anjir gak melakukan apa². Ciri khas gue wkkwkw alias mager, rebahan, ngelamun, boker sampe mledak. Wkkwkwk",9,2020-11-08T04:47:49Z
P-CS6RVU7ic,@adidharma2514,"""hari yang baik dimulai dari pagi yang baik""",2,2020-11-03T06:39:16Z
P-CS6RVU7ic,@mrsmonstars4890,"Perencanaan saja tidak cukup harus di ikuti dengan 'aksi'

Berulang kali liat video ini sudah 3x..
Dan selalu termotivasi..

Setelah selang beberapa jam..
Lupa..
Dan kembali lagi seperti dahulu KALAH.

Tp saya yakin.. kali ini saya akan akan terapkan dan akan menjadi lebih baik  dimulai dari 1%
Makasih 1% sangat bermanfaat🙏",2,2020-11-03T05:26:41Z
P-CS6RVU7ic,@muftiaditya5032,3.00 kopi nya kosong 😂,1,2020-11-02T01:49:22Z
P-CS6RVU7ic,@harrysusanto7008,Sangat bermanfaat untuk ulasan ini.sukses terus,0,2020-10-30T05:22:08Z
P-CS6RVU7ic,@angelicafrescila6263,Thank You!,1,2020-10-28T02:35:33Z
P-CS6RVU7ic,@maulanaibrahim275,NO SKIP... kata bapak saya itu orang harus punya budaya sendiri.. manajemen itu ya budaya,0,2020-10-27T20:23:06Z
P-CS6RVU7ic,@vianney_ft,"Konten ini bener2 keren & bagus banget sih. Nonton jadi enjoy & bermanfaat, jdi termotivasi 🤩
Kerenn",2,2020-10-27T19:32:54Z
P-CS6RVU7ic,@hilmiazhimi2669,Bang tips mu bermanfaat banget terima kasih ya😊,0,2020-10-27T09:58:09Z
P-CS6RVU7ic,@iamluckygirl9216,Nonton yg kedua kalinya ini baru bener² ada dorongan buat memanajemen waktu dengan sebaik mungkin. Thanks a lot Satu Persen ❤️,1,2020-10-27T00:22:41Z
P-CS6RVU7ic,@nizarrafika1275,"Gmna kalo udah menjadwal, tba2 ada acara dadakan. Contoh, disaat kita harus cuci baju, tiba2 disusurh emak nganterin belanja? Naaah",1,2020-10-26T05:19:53Z
P-CS6RVU7ic,@nurhaniputiutami2409,Keren... suka cara bicaranya,0,2020-10-24T03:49:26Z
P-CS6RVU7ic,@cutnenda6533,"Baru nonton.. Pas bgt muncul pas butuh huhu
Btw ada yg udh MENERAPKAN DI VIDEO INI? Gimana hasilnya?",1,2020-10-23T15:22:19Z
P-CS6RVU7ic,@ArifArif-he5kn,Ribet,0,2020-10-23T03:34:29Z
P-CS6RVU7ic,@agathatika239,"omg ini yg gue cari, thanks a lot! aku langsung lakuin",0,2020-10-22T06:30:32Z
P-CS6RVU7ic,@novitasari4486,Aku suka😊,0,2020-10-21T17:07:05Z
P-CS6RVU7ic,@ahustaghna515,kalo nganggur mau ngapain,1,2020-10-21T10:01:25Z
P-CS6RVU7ic,@infootomotif6973,Plis bang.. jangan pake bahasa campuran.. semua  belum tentu faham bahasa asing...jadi malah BOSEN PUSING.,0,2020-10-20T08:36:21Z
P-CS6RVU7ic,@mercyslait5389,bang gmna cara buat me time tiap minggunya bang..,0,2020-10-20T07:23:07Z
P-CS6RVU7ic,@ifa3683,"semua udah terjadwal tp giliran terlaksana misal satu hari ajaa, abis itu puas dan udah.. bubar. konsistensi tu malah yg tersusah menurut gw.",1,2020-10-19T13:55:49Z
P-CS6RVU7ic,@syakurayasmin5509,I subbed!!!,0,2020-10-19T11:39:29Z
P-CS6RVU7ic,@intannasution7622,😊🙏,0,2020-10-18T10:04:05Z
P-CS6RVU7ic,@nyitnyitgaming,"hidup gw random bgt, gw kerja, jualan kuga sering bantu tmn juga, gw juga msh seneng ngumpul2 sharing sma temen dan itu g bsa d jadwalin klo d catet iya bisa",2,2020-10-18T09:31:21Z
P-CS6RVU7ic,@bigboss_SIB,"Thanks 1%.
Ini mantap.",0,2020-10-18T00:53:08Z
P-CS6RVU7ic,@sweetyceluler4016,Tiga buku itu bahasa apa kak?,0,2020-10-16T00:40:00Z
P-CS6RVU7ic,@caughtitcool123,bang durasinya terlalu panjang lebih baik videonya singkat padat jelas walaupun udh dirangkum,0,2020-10-14T04:38:20Z
P-CS6RVU7ic,@dewinurramadhani1006,Tidur adalah hal yg menyenangkan😁,0,2020-10-14T02:31:18Z
P-CS6RVU7ic,@mzakyh4383,"hidup yang baik dimulai dari pekerjaan yang baik, CINTAILAH PEKERJAANMU🤗 bahagialah hidupmu",30,2020-10-13T04:40:26Z
P-CS6RVU7ic,@fahrizasaputra8148,"Udah 5 bulan sejak video ini diposting, aku baru aja nonton ni video. Alhamdulillah ada cara. Semoga bisa membantu time management ku saat kuliah. Makasih, satu persen!

*Berkembang 1% setiap harinya, In Syaa Allah.. 👍",4,2020-10-12T14:57:16Z
P-CS6RVU7ic,@a.official2953,"Gua Gak sengaja dapat Link Channal ini karena lagi siapin bahan buat ngisi materi, Sumpah Keren banget. Gua suka gaya Loe Bro. Semoga Bisa dicaching langsung ama loe. Thank Bangat",2,2020-10-12T13:32:14Z
P-CS6RVU7ic,@AlwiAzhari,"Emang kebanyakan org sukses merekomendasikan si kayak gini, jadwalin apa yg akan loe lakukan besok bahkan sampai 1 tahun kedepan 👍👍",1,2020-10-11T04:29:28Z
P-CS6RVU7ic,@firdadwijayanti8792,"Parah,channel nya bermanfaat bgtt sukaaa❤️",3,2020-10-08T14:12:41Z
P-CS6RVU7ic,@firdadwijayanti8792,"Parah,channel yg bermanfaat sekali❤️",2,2020-10-08T13:52:47Z
P-CS6RVU7ic,@aero_cats,"waktu ngeplay video ini speednya dicepetin, biar waktunya efektif :v",10,2020-10-06T00:49:42Z
